,U_DPTO,U_MPIO,DomesticViolenceCases,Population,Municipio,Departamento,CasesPer1000Habitants
726,52,323,14,6290.0,Gualmatan,Nariño,2.2257551669316378
727,52,352,17,7112.0,Iles,Nariño,2.390326209223847
728,52,354,44,6351.0,Imues,Nariño,6.928042827901118
729,52,356,1702,104513.0,Ipiales,Nariño,16.28505544764766
730,52,378,81,16661.0,La cruz,Nariño,4.861652962007082
731,52,381,46,9047.0,La florida,Nariño,5.084558417154858
732,52,385,15,5321.0,La llanada,Nariño,2.819018981394475
733,52,390,4,5847.0,La tola,Nariño,0.6841115101761588
734,52,399,255,28517.0,La union,Nariño,8.942034575867027
735,52,405,45,8201.0,Leiva,Nariño,5.487135715156688
736,52,411,35,8949.0,Linares,Nariño,3.911051514135657
737,52,418,27,8683.0,Los andes (sotomayor),Nariño,3.109524357940804
738,52,427,11,18255.0,Magui (payan),Nariño,0.6025746370857299
739,52,435,33,7972.0,Mallama (piedrancha),Nariño,4.139488208730557
740,52,473,8,10202.0,Mosquera,Nariño,0.7841599686336013
741,52,490,5,21356.0,Olaya herrera (bocas de satinga),Nariño,0.2341262408690766
742,52,506,21,6488.0,Ospina,Nariño,3.2367447595561036
743,52,520,20,7430.0,Francisco pizarro (salahonda),Nariño,2.6917900403768504
744,52,540,87,8149.0,Policarpa,Nariño,10.676156583629894
745,52,560,97,10179.0,Potosi,Nariño,9.529423322526771
746,52,565,3,4619.0,Providencia,Nariño,0.6494912318683698
747,52,573,44,8429.0,Puerres,Nariño,5.220073555581919
748,52,585,41,16431.0,Pupiales,Nariño,2.4952833059460775
749,52,612,77,18067.0,Ricaurte,Nariño,4.261913986826811
750,52,621,4,10473.0,Roberto payan (san jose),Nariño,0.38193449823355297
751,52,678,97,23697.0,Samaniego,Nariño,4.0933451491750015
752,52,683,132,18837.0,Sandona,Nariño,7.007485268354834
753,52,685,38,8874.0,San bernardo,Nariño,4.282172639170611
754,52,687,32,16626.0,San lorenzo,Nariño,1.9246962588716467
755,52,693,31,12905.0,San pablo,Nariño,2.402169701666021
756,52,694,27,6572.0,San pedro de cartago,Nariño,4.108338405356055
757,52,696,8,8989.0,Santa barbara (iscuande),Nariño,0.8899766381132496
758,52,699,31,9869.0,Santa cruz (guachaves),Nariño,3.141149052588915
759,52,720,28,6894.0,Sapuyes,Nariño,4.061502756019728
760,52,786,80,15412.0,Taminango,Nariño,5.190760446405399
761,52,788,88,10331.0,Tangua,Nariño,8.51805246345949
762,52,835,1477,134862.0,Tumaco,Nariño,10.951936053150629
763,52,838,441,41909.0,Tuquerres,Nariño,10.522799398697178
764,52,885,46,10579.0,Yacuanquer,Nariño,4.348237073447396
765,54,1,13889,624729.0,Cucuta,Norte de santander,22.232039812462684
766,54,3,228,30118.0,Abrego,Norte de santander,7.570223786440002
767,54,51,47,8102.0,Arboledas,Norte de santander,5.801036781041718
768,54,99,50,6867.0,Bochalema,Norte de santander,7.2811999417504
769,54,109,12,4698.0,Bucarasica,Norte de santander,2.554278416347382
770,54,125,23,2723.0,Cacota,Norte de santander,8.446566287183254
771,54,128,19,8642.0,Cachira,Norte de santander,2.1985651469567227
772,54,172,131,15956.0,Chinacota,Norte de santander,8.21007771371271
773,54,174,102,10554.0,Chitaga,Norte de santander,9.664582148948266
774,54,206,46,17879.0,Convencion,Norte de santander,2.572850830583366
775,54,223,52,7648.0,Cucutilla,Norte de santander,6.799163179916318
776,54,239,36,4367.0,Durania,Norte de santander,8.2436455232425
777,54,245,50,11959.0,El carmen,Norte de santander,4.180951584580651
778,54,250,40,18986.0,El tarra,Norte de santander,2.1068155482987465
779,54,261,236,25999.0,El zulia,Norte de santander,9.07727220277703
780,54,313,9,5915.0,Gramalote,Norte de santander,1.521555367709214
781,54,344,17,9622.0,Hacari,Norte de santander,1.7667844522968197
782,54,347,13,4689.0,Herran,Norte de santander,2.7724461505651523
783,54,377,12,5538.0,Labateca,Norte de santander,2.1668472372697725
784,54,385,70,11040.0,La esperanza,Norte de santander,6.340579710144928
785,54,398,29,7146.0,La playa,Norte de santander,4.058214385670305
786,54,405,1060,81112.0,Los patios,Norte de santander,13.068349935891113
787,54,418,17,3602.0,Lourdes,Norte de santander,4.719600222098834
788,54,480,27,3891.0,Mutiscua,Norte de santander,6.939090208172706
789,54,498,2277,110671.0,Ocaña,Norte de santander,20.57449557698042
790,54,518,564,44805.0,Pamplona,Norte de santander,12.587880816873117
791,54,520,27,4929.0,Pamplonita,Norte de santander,5.477784540474742
792,54,553,70,8139.0,Puerto santander,Norte de santander,8.600565179997542
793,54,599,44,5381.0,Ragonvalia,Norte de santander,8.176918788329306
794,54,660,42,8724.0,Salazar,Norte de santander,4.814305364511692
795,54,670,6,9915.0,San calixto,Norte de santander,0.605143721633888
796,54,673,46,6677.0,San cayetano,Norte de santander,6.889321551595028
797,54,680,13,3079.0,Santiago,Norte de santander,4.222150048717117
798,54,720,128,21159.0,Sardinata,Norte de santander,6.049435228507964
799,54,743,31,5713.0,Silos,Norte de santander,5.426220899702433
800,54,800,59,12710.0,Teorama,Norte de santander,4.642014162077105
801,54,810,604,51144.0,Tibu,Norte de santander,11.809791959956202
802,54,820,39,14763.0,Toledo,Norte de santander,2.6417394838447468
803,54,871,23,4602.0,Villacaro,Norte de santander,4.997827031725336
804,54,874,1073,93550.0,Villa del rosario,Norte de santander,11.469802244788884
805,63,1,3061,273769.0,Armenia,Quindio,11.180959129777294
806,63,111,27,2681.0,Buenavista,Quindio,10.070869078701977
807,63,130,713,69366.0,Calarca,Quindio,10.278810944843295
808,63,190,190,27090.0,Circasia,Quindio,7.013658176448875
809,63,212,61,5516.0,Cordoba,Quindio,11.058738216098622
810,63,272,115,11183.0,Filandia,Quindio,10.283465975140839
811,63,302,101,7050.0,Genova,Quindio,14.326241134751772
812,63,401,318,32491.0,La tebaida,Quindio,9.787325720968884
813,63,470,244,35138.0,Montenegro,Quindio,6.944049177528602
814,63,548,58,4854.0,Pijao,Quindio,11.948908117016893
815,63,594,257,28983.0,Quimbaya,Quindio,8.867267018597108
816,63,690,128,7490.0,Salento,Quindio,17.089452603471294
817,66,1,11922,406722.0,Pereira,Risaralda,29.312405033413487
818,66,45,129,10662.0,Apia,Risaralda,12.099043331457512
819,66,75,69,4976.0,Balboa,Risaralda,13.866559485530546
820,66,88,216,21398.0,Belen de umbria,Risaralda,10.09440134592018
821,66,170,4677,194229.0,Dos quebradas,Risaralda,24.079823301360765
822,66,318,107,11516.0,Guatica,Risaralda,9.291420632163947
823,66,383,29,6154.0,La celia,Risaralda,4.712382190445239
824,66,400,720,25829.0,La virginia,Risaralda,27.875643656355262
825,66,440,176,15422.0,Marsella,Risaralda,11.412268188302425
826,66,456,46,15921.0,Mistrato,Risaralda,2.8892657496388416
827,66,572,93,14429.0,Pueblo rico,Risaralda,6.445353108323515
828,66,594,164,25182.0,Quinchia,Risaralda,6.512588356762768
829,66,682,1619,70586.0,Santa rosa de cabal,Risaralda,22.936559657722494
830,66,687,134,11734.0,Santuario,Risaralda,11.419805692858361
831,68,1,19012,523426.0,Bucaramanga,Santander,36.322230840653695
832,68,13,13,1649.0,Aguada,Santander,7.883565797453001
833,68,20,43,3307.0,Albania,Santander,13.002721499848805
834,68,51,87,7861.0,Aratoca,Santander,11.06729423737438
835,68,77,817,28739.0,Barbosa,Santander,28.428268206966145
836,68,79,91,7571.0,Barichara,Santander,12.019548276317527
837,68,81,8846,197974.0,Barrancabermeja,Santander,44.682635093497126
838,68,92,58,5185.0,Betulia,Santander,11.186113789778206
839,68,101,45,9437.0,Bolivar,Santander,4.7684645544134785
840,68,121,47,1605.0,Cabrera,Santander,29.283489096573206
841,68,132,48,1784.0,California,Santander,26.90582959641256
842,68,147,49,5276.0,Capitanejo,Santander,9.287338893100834
843,68,152,19,4130.0,Carcasi,Santander,4.600484261501211
844,68,160,3,1869.0,Cepita,Santander,1.6051364365971108
845,68,162,42,6460.0,Cerrito,Santander,6.501547987616099
846,68,167,140,10934.0,Charala,Santander,12.804097311139564
847,68,169,31,2814.0,Charta,Santander,11.01634683724236
848,68,176,57,2364.0,Chima,Santander,24.111675126903553
849,68,179,18,4336.0,Chipata,Santander,4.1512915129151295
850,68,190,583,24843.0,Cimitarra,Santander,23.467375115726764
851,68,207,24,5300.0,Concepcion,Santander,4.528301886792453
852,68,209,67,2902.0,Confines,Santander,23.08752584424535
853,68,211,78,3179.0,Contratacion,Santander,24.536017615602393
854,68,217,88,4775.0,Coromoro,Santander,18.42931937172775
855,68,229,134,11600.0,Curiti,Santander,11.551724137931034
856,68,235,158,17567.0,El carmen de chucury,Santander,8.994136733648316
857,68,245,29,1642.0,El guacamayo,Santander,17.66138855054811
858,68,250,26,4095.0,El peñon,Santander,6.349206349206349
859,68,255,205,12840.0,El playon,Santander,15.965732087227412
860,68,264,24,2328.0,Encino,Santander,10.309278350515465
861,68,266,16,3382.0,Enciso,Santander,4.730928444707274
862,68,271,62,4596.0,Florian,Santander,13.48999129677981
863,68,276,7224,274607.0,Floridablanca,Santander,26.30668555426482
864,68,296,66,2666.0,Galan,Santander,24.756189047261813
865,68,298,50,3508.0,Gambita,Santander,14.253135689851767
866,68,307,6123,148741.0,Giron,Santander,41.16551589676014
867,68,318,49,5742.0,Guaca,Santander,8.533611981887844
868,68,320,122,3818.0,Guadalupe,Santander,31.953902566788894
869,68,322,23,2052.0,Guapota,Santander,11.208576998050681
870,68,324,25,3748.0,Guavata,Santander,6.670224119530417
871,68,327,117,4402.0,Guepsa,Santander,26.578827805542932
872,68,344,44,2120.0,Hato,Santander,20.754716981132074
873,68,368,33,2987.0,Jesus maria,Santander,11.047874121191832
874,68,370,4,1163.0,Jordan,Santander,3.4393809114359417
875,68,377,65,5500.0,La belleza,Santander,11.818181818181818
876,68,385,86,9231.0,Landazuri,Santander,9.316433755822771
877,68,397,33,3986.0,La paz,Santander,8.278976417461115
878,68,406,529,37170.0,Lebrija,Santander,14.231907452246435
879,68,418,85,12403.0,Los santos,Santander,6.8531806820930425
880,68,425,11,2130.0,Macaravita,Santander,5.164319248826291
881,68,432,263,19567.0,Malaga,Santander,13.440997597996628
882,68,444,60,4470.0,Matanza,Santander,13.422818791946309
883,68,464,161,10113.0,Mogotes,Santander,15.920102837931376
884,68,468,11,3915.0,Molagavita,Santander,2.80970625798212
885,68,498,110,4537.0,Ocamonte,Santander,24.245095878333704
886,68,500,146,10117.0,Oiba,Santander,14.431155480873777
887,68,502,53,3928.0,Onzaga,Santander,13.4928716904277
888,68,522,19,1244.0,Palmar,Santander,15.27331189710611
889,68,524,48,2432.0,Palmas del socorro,Santander,19.736842105263158
890,68,533,24,4144.0,Paramo,Santander,5.7915057915057915
891,68,547,3942,156660.0,Piedecuesta,Santander,25.16277288395251
892,68,549,51,4457.0,Pinchote,Santander,11.44267444469374
893,68,572,216,12451.0,Puente nacional,Santander,17.348004176371376
894,68,573,69,6861.0,Puerto parra,Santander,10.056843025797988
895,68,575,404,31698.0,Puerto wilches,Santander,12.745283614108146
896,68,615,260,25233.0,Rionegro,Santander,10.303967027305513
897,68,655,539,27718.0,Sabana de torres,Santander,19.445847463741973
898,68,669,69,7985.0,San andres,Santander,8.641202254226675
899,68,673,12,2705.0,San benito,Santander,4.4362292051756
900,68,679,1333,54066.0,San gil,Santander,24.655051233677355
901,68,682,26,2167.0,San joaquin,Santander,11.998154130133827
902,68,684,47,4132.0,San jose de miranda,Santander,11.374636979670862
903,68,686,9,2433.0,San miguel,Santander,3.6991368680641186
904,68,689,440,28760.0,San vicente de chucuri,Santander,15.2990264255911
905,68,705,18,2239.0,Santa barbara,Santander,8.0393032603841
906,68,720,36,3160.0,Santa helena del opon,Santander,11.39240506329114
907,68,745,103,7759.0,Simacota,Santander,13.274906560123727
908,68,755,529,28975.0,Socorro,Santander,18.25711820534944
909,68,770,130,8739.0,Suaita,Santander,14.875843918068428
910,68,773,47,6038.0,Sucre,Santander,7.7840344484928785
911,68,780,44,3520.0,Surata,Santander,12.5
912,68,820,47,6680.0,Tona,Santander,7.035928143712575
913,68,855,114,5648.0,Valle san jose,Santander,20.18413597733711
914,68,861,311,18382.0,Velez,Santander,16.918724839516916
915,68,867,33,1762.0,Vetas,Santander,18.728717366628832
916,68,872,103,6725.0,Villanueva,Santander,15.315985130111525
917,68,895,85,8865.0,Zapatoca,Santander,9.588268471517203
918,70,1,6479,273225.0,Sincelejo,Sucre,23.713057004300488
919,70,110,42,10005.0,Buenavista,Sucre,4.197901049475262
920,70,124,41,13331.0,Caimito,Sucre,3.075538219188358
921,70,204,60,7803.0,Coloso (ricaurte),Sucre,7.6893502499038835
922,70,215,1075,65848.0,Corozal,Sucre,16.32547685578909
923,70,230,12,4425.0,Chalan,Sucre,2.7118644067796613
924,70,235,77,20239.0,Galeras (nueva granada),Sucre,3.804535797223183
925,70,265,56,15618.0,Guaranda,Sucre,3.585606351645537
926,70,400,32,11510.0,La union,Sucre,2.780191138140747
927,70,418,194,21831.0,Los palmitos,Sucre,8.886445879712335
928,70,429,84,32622.0,Majagual,Sucre,2.57494942063638
929,70,473,185,14789.0,Morroa,Sucre,12.509297450808033
930,70,508,153,22384.0,Ovejas,Sucre,6.835239456754825
931,70,523,43,12534.0,Palmito,Sucre,3.4306685814584332
932,70,670,583,44617.0,Sampues,Sucre,13.06676827218325
933,70,678,108,25511.0,San benito abad,Sucre,4.233467915801027
934,70,702,131,13435.0,San juan de betulia,Sucre,9.750651283959806
935,70,708,561,53315.0,San marcos,Sucre,10.52236706367814
936,70,713,264,47952.0,San onofre,Sucre,5.505505505505505
937,70,717,118,18010.0,San pedro,Sucre,6.551915602443087
938,70,742,355,30188.0,Since,Sucre,11.759639591890819
939,70,771,101,23971.0,Sucre,Sucre,4.213424554670227
940,70,820,661,32012.0,Tolu,Sucre,20.64850680994627
941,70,823,176,20033.0,Toluviejo,Sucre,8.785503918534419
942,73,1,11841,494059.0,Ibague,Tolima,23.96677319915233
943,73,24,66,4072.0,Alpujarra,Tolima,16.208251473477407
944,73,26,140,6712.0,Alvarado,Tolima,20.858164481525627
945,73,30,84,6524.0,Ambalema,Tolima,12.875536480686696
946,73,43,64,7591.0,Anzoategui,Tolima,8.431036754050849
947,73,55,254,11326.0,Armero (guayabal),Tolima,22.42627582553417
948,73,67,96,18218.0,Ataco,Tolima,5.269513667801076
949,73,124,310,17260.0,Cajamarca,Tolima,17.960602549246815
950,73,148,128,9614.0,Carmen apicala,Tolima,13.313917204077386
951,73,152,35,5496.0,Casabianca,Tolima,6.368267831149927
952,73,168,858,43221.0,Chaparral,Tolima,19.851461095300895
953,73,200,100,7495.0,Coello,Tolima,13.3422281521014
954,73,217,187,18999.0,Coyaima,Tolima,9.842623295962944
955,73,226,104,7762.0,Cunday,Tolima,13.398608606029374
956,73,236,52,7262.0,Dolores,Tolima,7.160561828697329
957,73,268,1317,67174.0,Espinal,Tolima,19.60579986304225
958,73,270,63,6612.0,Falan,Tolima,9.528130671506352
959,73,275,447,27309.0,Flandes,Tolima,16.368230253762494
960,73,283,164,28776.0,Fresno,Tolima,5.699193772588267
961,73,319,447,30364.0,Guamo,Tolima,14.721380582268475
962,73,347,29,6361.0,Herveo,Tolima,4.55903159880522
963,73,349,404,22753.0,Honda,Tolima,17.755900320836812
964,73,352,255,9979.0,Icononzo,Tolima,25.55366269165247
965,73,408,213,16971.0,Lerida,Tolima,12.550821990454304
966,73,411,425,32886.0,Libano,Tolima,12.923432463662348
967,73,443,847,34398.0,Mariquita,Tolima,24.623524623524624
968,73,449,497,33773.0,Melgar,Tolima,14.715897314422763
969,73,461,68,3348.0,Murillo,Tolima,20.31063321385902
970,73,483,139,14274.0,Natagaima,Tolima,9.737985147821213
971,73,504,286,29662.0,Ortega,Tolima,9.641966151978963
972,73,520,45,9188.0,Palocabildo,Tolima,4.897692642577275
973,73,547,67,5518.0,Piedras,Tolima,12.142080463936209
974,73,555,158,21503.0,Planadas,Tolima,7.347811933218621
975,73,563,47,7893.0,Prado,Tolima,5.954643354871405
976,73,585,228,22461.0,Purificacion,Tolima,10.150928275677842
977,73,616,97,19065.0,Rioblanco,Tolima,5.087857330186205
978,73,622,31,5093.0,Roncesvalles,Tolima,6.086785784409974
979,73,624,358,20220.0,Rovira,Tolima,17.705242334322456
980,73,671,304,14078.0,Saldaña,Tolima,21.593976417104702
981,73,675,134,11478.0,San antonio,Tolima,11.674507753964106
982,73,678,90,12139.0,San luis,Tolima,7.414119779223989
983,73,686,37,5026.0,Santa isabel,Tolima,7.361719060883406
984,73,770,40,3446.0,Suarez,Tolima,11.607661056297156
985,73,854,45,4502.0,Valle de san juan,Tolima,9.995557529986673
986,73,861,119,12114.0,Venadillo,Tolima,9.823344890209675
987,73,870,59,8520.0,Villahermosa,Tolima,6.924882629107981
988,73,873,33,5005.0,Villarrica,Tolima,6.593406593406593
989,76,1,48533,1811385.0,Cali (santiago de cali),Valle,26.79331009144936
990,76,20,117,12165.0,Alcala,Valle,9.617755856966708
991,76,36,277,18117.0,Andalucia,Valle,15.289507092785781
992,76,41,131,15651.0,Ansermanuevo,Valle,8.370072199859434
993,76,54,50,5008.0,Argelia,Valle,9.984025559105431
994,76,100,191,13899.0,Bolivar,Valle,13.741995827037917
995,76,109,3427,256921.0,Buenaventura,Valle,13.338730582552614
996,76,111,3852,114081.0,Buga,Valle,33.76548242038552
997,76,113,340,22030.0,Bugalagrande,Valle,15.433499773036768
998,76,122,481,26132.0,Caicedonia,Valle,18.406551354660955
999,76,126,225,16016.0,Calima (darien),Valle,14.048451548451547
1000,76,130,1273,84626.0,Candelaria,Valle,15.04265828468792
1001,76,147,2311,117395.0,Cartago,Valle,19.685676562034157
1002,76,233,654,39550.0,Dagua,Valle,16.536030341340073
1003,76,243,38,7373.0,El aguila,Valle,5.153940051539401
1004,76,246,63,6179.0,El cairo,Valle,10.195824567082052
1005,76,248,894,53929.0,El cerrito,Valle,16.577351703165274
1006,76,250,83,8496.0,El dovio,Valle,9.769303201506592
1007,76,275,810,54207.0,Florida,Valle,14.942719574962643
1008,76,306,313,18956.0,Ginebra,Valle,16.511922346486603
1009,76,318,485,30090.0,Guacari,Valle,16.11831173147225
1010,76,364,1265,127125.0,Jamundi,Valle,9.950835791543756
1011,76,377,173,12839.0,La cumbre,Valle,13.474569670535088
1012,76,400,396,29367.0,La union,Valle,13.484523444682807
1013,76,403,240,11046.0,La victoria,Valle,21.727322107550243
1014,76,497,82,10970.0,Obando,Valle,7.47493163172288
1015,76,520,3207,299173.0,Palmira,Valle,10.719550226791856
1016,76,563,605,43506.0,Pradera,Valle,13.906127890405921
1017,76,606,173,12798.0,Restrepo,Valle,13.517737146429129
1018,76,616,191,14027.0,Riofrio,Valle,13.616596563769873
1019,76,622,561,31466.0,Roldanillo,Valle,17.828767558634716
1020,76,670,275,15450.0,San pedro,Valle,17.79935275080906
1021,76,736,676,36552.0,Sevilla,Valle,18.494200043773255
1022,76,823,80,12068.0,Toro,Valle,6.629101756711965
1023,76,828,230,16646.0,Trujillo,Valle,13.817133245224078
1024,76,834,2897,185762.0,Tulua,Valle,15.595223996296335
1025,76,845,35,4772.0,Ulloa,Valle,7.334450963956412
1026,76,863,48,6233.0,Versalles,Valle,7.7009465746831385
1027,76,869,79,10741.0,Vijes,Valle,7.354994879433945
1028,76,890,285,15319.0,Yotoco,Valle,18.60434754226777
1029,76,892,1515,94868.0,Yumbo,Valle,15.969557701226968
1030,76,895,851,39295.0,Zarzal,Valle,21.656699325613946
1031,81,1,2641,74637.0,Arauca,Arauca,35.384594772029956
1032,81,65,202,44793.0,Arauquita,Arauca,4.5096332016163245
1033,81,220,21,3644.0,Cravo norte,Arauca,5.762897914379802
1034,81,300,102,17394.0,Fortul,Arauca,5.8640910658847885
1035,81,591,27,4145.0,Puerto rondon,Arauca,6.513872135102533
1036,81,736,581,52278.0,Saravena,Arauca,11.113661578484258
1037,81,794,798,39855.0,Tame,Arauca,20.022581859239743
1038,85,1,3073,154478.0,Yopal,Casanare,19.89280026929401
1039,85,10,703,33408.0,Aguazul,Casanare,21.04286398467433
1040,85,15,16,1957.0,Chameza,Casanare,8.175779253960144
1041,85,125,121,10985.0,Hato corozal,Casanare,11.015020482476105
1042,85,136,5,1174.0,La salina,Casanare,4.258943781942079
1043,85,139,125,12849.0,Mani,Casanare,9.728383531792357
1044,85,162,370,14803.0,Monterrey,Casanare,24.9949334594339
1045,85,225,116,8402.0,Nunchia,Casanare,13.806236610330874
1046,85,230,143,7938.0,Orocue,Casanare,18.014613252708493
1047,85,250,1122,33956.0,Paz de ariporo,Casanare,33.04276122040287
1048,85,263,353,10675.0,Pore,Casanare,33.06791569086651
1049,85,279,4,1230.0,Recetor,Casanare,3.252032520325203
1050,85,300,54,3005.0,Sabanalarga,Casanare,17.970049916805323
1051,85,315,3,1675.0,Sacama,Casanare,1.791044776119403
1052,85,325,93,7436.0,San luis de palenque,Casanare,12.506724045185583
1053,85,400,47,6095.0,Tamara,Casanare,7.71123872026251
1054,85,410,532,21288.0,Tauramena,Casanare,24.990605035700867
1055,85,430,161,11583.0,Trinidad,Casanare,13.899680566347232
1056,85,440,256,31691.0,Villanueva,Casanare,8.078003218579406
1057,86,1,920,47837.0,Mocoa,Putumayo,19.231975249284027
1058,86,219,107,5199.0,Colon,Putumayo,20.580880938642046
1059,86,320,128,32644.0,Orito,Putumayo,3.921088101948291
1060,86,568,854,55919.0,Puerto asis,Putumayo,15.272089987303064
1061,86,569,65,11082.0,Puerto caicedo,Putumayo,5.865367262227035
1062,86,571,57,16820.0,Puerto guzman,Putumayo,3.388822829964328
1063,86,573,204,18497.0,Puerto leguizamo,Putumayo,11.028815483591933
1064,86,749,242,14070.0,Sibundoy,Putumayo,17.19971570717839
1065,86,755,70,5560.0,San francisco,Putumayo,12.589928057553957
1066,86,757,79,13903.0,San miguel (la dorada),Putumayo,5.682226857512767
1067,86,760,160,6819.0,Santiago,Putumayo,23.46385100454612
1068,86,865,216,27150.0,La hormiga (valle del guamuez),Putumayo,7.955801104972377
1069,86,885,199,21977.0,Villagarzon,Putumayo,9.054921053829002
1070,88,1,1209,43289.0,San andres,San andres,27.928573078611194
1071,88,564,61,4545.0,Providencia,San andres,13.421342134213422
1072,91,1,1511,41254.0,Leticia,Amazonas,36.62675134532409
1073,91,540,106,7465.0,Puerto nariño,Amazonas,14.19959812458138
1074,94,1,542,27002.0,Puerto inirida,Guainia,20.072587215761796
1075,95,1,817,45051.0,San jose del guaviare,Guaviare,18.135002552662538
1076,95,15,42,7900.0,Calamar,Guaviare,5.3164556962025316
1077,95,25,68,10053.0,El retorno,Guaviare,6.764150004973639
1078,95,200,18,4023.0,Miraflores,Guaviare,4.47427293064877
1079,97,1,361,21642.0,Mitu,Vaupes,16.68052860179281
1080,97,161,19,2036.0,Caruru,Vaupes,9.332023575638507
1081,97,666,25,1581.0,Taraira,Vaupes,15.812776723592663
1082,99,1,322,18945.0,Puerto carreño,Vichada,16.996569015571392
1083,99,524,52,8878.0,La primavera,Vichada,5.857175039423294
1084,99,773,30,39954.0,Cumaribo,Vichada,0.7508634930169695
